name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation"",""Users can view product categories""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation"",""Users can view product categories""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.product_categories\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{""Managers can manage product categories"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""product_categories"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_product_categories_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation"",""Users can view recipe ingredients""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation"",""Users can view recipe ingredients""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation"",""Users can view recipe ingredients""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_dashboard_user_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation"",""Users can view recipe ingredients""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_ingredients\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipe ingredients"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_ingredients"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_ingredients_dashboard_user_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_bases\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe size bases"",""Users can view recipe size bases""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_bases"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_bases_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_bases\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe size bases"",""Users can view recipe size bases""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_bases"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_bases_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_bases\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe size bases"",""Users can view recipe size bases""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_bases"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_bases_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_bases\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe size bases"",""Users can view recipe size bases""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_bases"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_bases_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_pricing\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe pricing"",""Users can view recipe pricing""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_pricing"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_pricing_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_pricing\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe pricing"",""Users can view recipe pricing""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_pricing"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_pricing_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_pricing\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe pricing"",""Users can view recipe pricing""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_pricing"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_pricing_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipe_size_pricing\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{""Managers can manage recipe pricing"",""Users can view recipe pricing""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipe_size_pricing"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipe_size_pricing_dashboard_user_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_anon_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_anon_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation"",""Users can view recipes in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_anon_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_anon_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticated_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticated_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation"",""Users can view recipes in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticated_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticated_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticator_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticator_INSERT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation"",""Users can view recipes in their tenant""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticator_SELECT
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_authenticator_UPDATE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_dashboard_user_DELETE
multiple_permissive_policies,Multiple Permissive Policies,WARN,EXTERNAL,"[""PERFORMANCE""]",Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query.,"Table \`public.recipes\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{""Managers can manage recipes"",""Tenant isolation""}\`",https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies,"{""name"":""recipes"",""type"":""table"",""schema"":""public""}",multiple_permissive_policies_public_recipes_dashboard_user_INSERT
